id_venda;data_venda;loja;categoria;produto;quantidade;preco_unitario;valor_total;forma_pagamento;canal;tempo_preparo_min;avaliacao_cliente
100510;13/01/2025;Boa Viagem;Doce;Cookie;1;9,52;9,52;Pix;Balcão;4,1;5
100158;12/05/2025;Boa Viagem;Bebida quente;Café expresso;1;7,28;7,28;Pix;Balcão;7,8;4
100530;05/05/2025;Boa Viagem;Salgado;Coxinha;1;10,64;10,64;Débito;Balcão;8,7;5
100501;10/06/2025;Casa Forte;Bebida quente;Cappuccino;4;12,00;48,00;Pix;Balcão;4,3;5
100432;07/05/2025;Espinheiro;Salgado;Pão de queijo;2;7,00;14,00;Débito;Balcão;8,7;3
101115;13/01/2025;Recife Antigo;Bebida quente;Cappuccino;1;11,40;11,40;Dinheiro;Balcão;8,3;5
101104;26/01/2025;Casa Forte;Salgado;Tapioca;1;14,00;14,00;Pix;Balcão;10,0;4
100332;06/05/2025;Espinheiro;Bebida quente;Café expresso;1;6,50;6,50;Crédito;App;6,7;3
100927;04/06/2025;Casa Forte;Bebida quente;Cappuccino;1;12,00;12,00;Pix;Balcão;5,6;4
100366;21/05/2025;Casa Forte;Salgado;Coxinha;1;9,50;9,50;Dinheiro;Delivery;6,1;5
101133;12/05/2025;Recife Antigo;Doce;Bolo de rolo (fatia);2;15,20;30,40;;Balcão;5,9;5
100054;09/05/2025;Recife Antigo;Bebida quente;Café expresso;1;6,17;6,17;Crédito;Balcão;6,0;
100584;15/06/2025;Espinheiro;Bebida quente;Café expresso;1;6,50;6,50;Dinheiro;Balcão;7,8;5
100766;03/02/2025;Casa Forte;Salgado;Tapioca;4;14,00;56,00;Pix;Balcão;8,4;4
100680;12/01/2025;Boa Viagem;Bebida quente;Latte;4;15,12;60,48;Pix;Balcão;3,3;4
100909;23/02/2025;Espinheiro;Doce;Bolo de rolo (fatia);4;16,00;64,00;Crédito;Balcão;5,9;3
100980;29/06/2025;Casa Forte;Doce;Cartola;1;17,00;17,00;Débito;Balcão;1,5;5
100780;16/02/2025;Casa Forte;Bebida quente;Café expresso;4;6,50;26,00;Crédito;Delivery;7,3;5
100024;22/05/2025;Boa Viagem;Doce;Bolo de rolo (fatia);1;17,92;17,92;;Delivery;7,5;5
100298;22/05/2025;Boa Viagem;Doce;Brownie;1;14,00;14,00;Dinheiro;Balcão;3,6;5
100556;22/02/2025;Recife Antigo;Bebida gelada;Água de coco;3;7,60;22,80;Crédito;Balcão;4,5;4
100575;02/04/2025;Recife Antigo;Bebida gelada;Suco de caju;1;10,45;10,45;Débito;Balcão;6,5;4
100018;31/05/2025;Boa Viagem;Bebida quente;Cappuccino;3;13,44;40,32;Crédito;Balcão;8,4;3
101006;16/06/2025;Casa Forte;Bebida gelada;Suco de caju;1;11,00;11,00;Pix;Balcão;5,6;5
100254;13/02/2025;Espinheiro;Salgado;Tapioca;3;14,00;42,00;Crédito;Balcão;9,6;3
100225;17/06/2025;Espinheiro;Bebida quente;Cappuccino;1;12,00;12,00;Crédito;Delivery;5,7;4
100599;23/04/2025;Boa Viagem;Bebida quente;Chá artesanal;-1;10,08;10,08;Débito;Balcão;6,4;5
100882;19/06/2025;Espinheiro;Bebida quente;Chá artesanal;3;9,00;27,00;Pix;Delivery;5,0;5
100419;15/06/2025;Casa Forte;Bebida quente;Cappuccino;2;12,00;24,00;Crédito;Balcão;240,0;4
100859;05/04/2025;Recife Antigo;Doce;Bolo de rolo (fatia);1;15,20;15,20;Crédito;Delivery;5,7;4
101043;01/05/2025;Boa Viagem;Doce;Cartola;1;19,04;19,04;Débito;Balcão;5,2;3
100222;01/05/2025;Recife Antigo;Bebida quente;Latte;1;12,82;12,82;Dinheiro;Balcão;7,0;
100950;06/04/2025;Espinheiro;Salgado;Pão de queijo;2;7,00;14,00;Pix;App;8,3;4
100424;20/04/2025;Recife Antigo;Salgado;Coxinha;1;9,03;9,03;Pix;Balcão;6,4;5
100218;18/06/2025;Boa Viagem;Bebida quente;Latte;2;15,12;30,24;Crédito;Balcão;9,9;5
100307;26/04/2025;Espinheiro;Bebida gelada;Cold brew;1;15,00;15,00;Crédito;Balcão;6,0;5
100804;24/01/2025;Boa Viagem;Bebida quente;Cappuccino;1;13,44;13,44;Pix;App;7,9;4
101117;24/05/2025;Casa Forte;Salgado;Sanduíche natural;1;19,00;19,00;Pix;Balcão;11,1;
100171;04/04/2025;Espinheiro;Doce;Brownie;3;12,50;37,50;Crédito;Balcão;7,2;5
100442;14/05/2025;Casa Forte;Salgado;Pão de queijo;1;7,00;7,00;Pix;Delivery;12,0;5
100893;18/01/2025;Espinheiro;Bebida quente;Chá artesanal;1;9,00;9,00;Pix;Balcão;2,5;
100705;12/04/2025;Casa Forte;Bebida quente;Café expresso;2;6,50;13,00;Crédito;App;2,7;4
100770;14/02/2025;Recife Antigo;Bebida quente;Café expresso;1;6,17;6,17;Pix;Balcão;7,1;4
100286;10/01/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Pix;Balcão;7,3;5
100066;12/04/2025;Recife Antigo;Salgado;Pão de queijo;3;6,65;19,95;Pix;Balcão;11,4;3
100453;01/02/2025;Espinheiro;Bebida gelada;Suco de caju;1;11,00;11,00;Crédito;Delivery;5,5;3
101181;22/01/2025;Casa Forte;Bebida quente;Café expresso;3;6,50;19,50;Dinheiro;Balcão;6,2;4
100071;16/03/2025;Espinheiro;Doce;Bolo de rolo (fatia);-1;16,00;64,00;Crédito;Balcão;10,5;5
100891;22/06/2025;Recife Antigo;Bebida quente;Chá artesanal;2;8,55;17,10;Crédito;Balcão;4,6;5
100412;17/01/2025;Boa Viagem;Salgado;Sanduíche natural;2;21,28;42,56;Dinheiro;Balcão;9,6;5
100082;28/05/2025;Casa Forte;Bebida quente;Café expresso;2;6,50;13,00;Débito;Balcão;6,7;4
100156;21/02/2025;Boa Viagem;Bebida quente;Chá artesanal;3;10,08;30,24;Débito;App;8,0;2
101168;29/05/2025;Boa Viagem;Bebida quente;Cappuccino;2;13,44;26,88;Crédito;Balcão;5,5;4
100015;11/02/2025;Espinheiro;Bebida quente;Latte;4;13,50;54,00;Dinheiro;Balcão;5,1;4
100801;27/02/2025;Espinheiro;Doce;Cartola;4;17,00;68,00;Dinheiro;Delivery;2,9;5
100265;31/01/2025;Espinheiro;Bebida gelada;Frappê;1;18,00;18,00;Débito;App;10,8;3
100535;08/02/2025;Boa Viagem;Salgado;Coxinha;2;10,64;21,28;Pix;Balcão;13,5;3
100831;11/04/2025;Boa Viagem;Doce;Brownie;1;14,00;14,00;Crédito;Balcão;6,5;4
100451;10/06/2025;Espinheiro;Bebida quente;Cappuccino;3;12,00;36,00;Débito;Balcão;8,2;4
100897;06/02/2025;Casa Forte;Doce;Brownie;2;12,50;25,00;;Balcão;9,4;5
100827;11/02/2025;Casa Forte;Doce;Cookie;4;8,50;34,00;Crédito;Balcão;10,7;4
100404;30/06/2025;Casa Forte;Bebida quente;Latte;1;13,50;13,50;Pix;Balcão;2,1;4
101126;01/04/2025;Recife Antigo;Bebida quente;Cappuccino;2;11,40;22,80;Crédito;Balcão;4,1;5
100490;08/05/2025;Recife Antigo;Salgado;Sanduíche natural;1;18,05;18,05;Pix;Balcão;11,7;4
101089;24/03/2025;boa viagem;Bebida gelada;Frappê;1;20,16;20,16;Pix;Balcão;7,8;5
100541;12/04/2025;Boa Viagem;Bebida gelada;Cold brew;1;16,80;16,80;Pix;Delivery;4,6;4
100693;01/03/2025;Casa Forte;Bebida quente;Café expresso;3;6,50;19,50;Pix;Balcão;7,8;3
100739;17/03/2025;Boa Viagem;Bebida gelada;Cold brew;1;16,80;16,80;Dinheiro;Delivery;4,6;4
100364;30/04/2025;Boa Viagem;Bebida quente;Cappuccino;1;13,44;13,44;Débito;Balcão;6,7;4
100629;25/05/2025;Boa Viagem;Bebida gelada;Suco de caju;1;12,32;12,32;Pix;Balcão;4,1;4
100459;26/04/2025;Recife Antigo;Salgado;Pão de queijo;1;6,65;6,65;Crédito;Balcão;12,4;5
100104;22/05/2025;Espinheiro;Salgado;Coxinha;3;9,50;28,50;Pix;Delivery;7,3;3
100268;21/01/2025;Recife Antigo;Doce;Bolo de rolo (fatia);;15,20;60,80;Dinheiro;App;9,8;5
100608;13/05/2025;Casa Forte;Bebida quente;Café expresso;4;6,50;26,00;Débito;App;5,4;4
101131;04/04/2025;Boa Viagem;Doce;Bolo de rolo (fatia);2;17,92;35,84;Crédito;Balcão;7,6;3
100973;15/06/2025;Espinheiro;Bebida quente;Cappuccino;;12,00;36,00;Débito;App;4,1;3
101062;16/02/2025;Espinheiro;Salgado;Pão de queijo;2;7,00;14,00;Crédito;Delivery;9,5;
100661;10/06/2025;Boa Viagem;Bebida quente;Latte;3;15,12;45,36;Crédito;Balcão;8,3;4
100241;25/05/2025;Recife Antigo;Bebida quente;Chá artesanal;2;8,55;17,10;Pix;Balcão;7,7;4
100430;18/06/2025;Espinheiro;Bebida quente;Chá artesanal;2;9,00;18,00;Dinheiro;Balcão;5,2;5
100814;24/01/2025;Boa Viagem;Doce;Cookie;1;9,52;9,52;Crédito;Delivery;5,6;4
100978;07/04/2025;Boa Viagem;Salgado;Tapioca;4;15,68;62,72;Crédito;Balcão;7,4;3
100203;26/01/2025;Casa Forte;Bebida quente;Café expresso;1;6,50;6,50;Pix;Balcão;9,7;4
101182;16/01/2025;Boa Viagem;Bebida quente;Chá artesanal;4;10,08;40,32;Pix;Delivery;6,2;4
100595;20/02/2025;Casa Forte;Bebida quente;Chá artesanal;4;9,00;36,00;Crédito;Balcão;4,8;5
100630;17/06/2025;Boa Viagem;Salgado;Sanduíche natural;1;21,28;21,28;Pix;Balcão;9,9;
100096;07/03/2025;Espinheiro;Bebida quente;Café expresso;1;6,50;6,50;Crédito;Balcão;6,7;4
100467;20/06/2025;Boa Viagem;Bebida quente;Chá artesanal;2;10,08;20,16;Débito;Balcão;2,9;
100883;26/03/2025;Recife Antigo;Bebida quente;Café expresso;4;6,17;24,68;Pix;Balcão;8,9;4
100492;29/04/2025;Casa Forte;Bebida quente;Latte;3;13,50;40,50;Débito;Balcão;5,8;
100166;31/05/2025;Casa Forte;Bebida quente;Cappuccino;2;12,00;24,00;Pix;Balcão;9,0;
101069;14/03/2025;Casa Forte;Doce;Cartola;4;17,00;68,00;;Balcão;5,5;5
100701;28/02/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Pix;App;5,8;4
100694;14/06/2025;Boa Viagem;Salgado;Coxinha;2;10,64;21,28;Pix;Balcão;10,9;4
100009;23/03/2025;Recife Antigo;Bebida gelada;Água de coco;3;7,60;22,80;Dinheiro;Balcão;3,9;
100604;24/06/2025;Boa Viagem;Doce;Cookie;2;9,52;19,04;Crédito;Balcão;7,2;5
100315;01/03/2025;Boa Viagem;Salgado;Sanduíche natural;4;21,28;85,12;Crédito;Balcão;9,6;4
100773;03/06/2025;Recife Antigo;Bebida quente;Latte;1;12,82;12,82;Pix;Delivery;5,3;4
100361;22/01/2025;boa viagem;Bebida quente;Café expresso;3;7,28;21,84;Pix;Balcão;4,5;4
100138;23/05/2025;Casa Forte;Bebida quente;Cappuccino;1;12,00;12,00;Pix;Balcão;11,4;4
100823;01/05/2025;Boa Viagem;Doce;Brownie;2;14,00;28,00;Débito;Delivery;8,8;5
100276;27/02/2025;Espinheiro;Salgado;Pão de queijo;2;7,00;14,00;Pix;App;9,0;3
100384;09/03/2025;Casa Forte;Bebida quente;Latte;2;13,50;27,00;Débito;Delivery;6,9;5
100568;08/03/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Pix;Balcão;6,7;4
101098;06/06/2025;Casa Forte;Bebida quente;Chá artesanal;2;9,00;18,00;Pix;Balcão;8,6;5
100772;18/04/2025;Espinheiro;Bebida quente;Cappuccino;1;12,00;12,00;Débito;Delivery;7,0;4
100088;30/01/2025;Espinheiro;Doce;Cartola;2;17,00;34,00;Crédito;Balcão;9,7;5
100090;28/01/2025;Boa Viagem;Bebida quente;Café expresso;1;7,28;7,28;Crédito;Balcão;5,8;3
100765;02/01/2025;Boa Viagem;Bebida quente;Café expresso;4;7,28;29,12;Crédito;App;6,4;5
100280;09/01/2025;Recife Antigo;Salgado;Sanduíche natural;1;18,05;18,05;Pix;App;8,8;4
100651;12/06/2025;Recife Antigo;Bebida quente;Café expresso;3;6,17;18,51;Débito;App;;5
100460;14/04/2025;Boa Viagem;Bebida quente;Cappuccino;1;13,44;13,44;Débito;Balcão;6,0;3
100961;21/03/2025;Recife Antigo;Bebida gelada;Suco de caju;3;10,45;31,35;Pix;Balcão;6,4;
100799;09/05/2025;Boa Viagem;Bebida gelada;Frappê;2;20,16;40,32;Débito;Balcão;2,5;5
100300;22/05/2025;Espinheiro;Bebida quente;Cappuccino;1;12,00;12,00;Pix;Delivery;4,6;
100874;11/05/2025;Boa Viagem;Bebida quente;Latte;4;15,12;60,48;;Balcão;6,3;5
100202;01/04/2025;Recife Antigo;Doce;Cartola;4;16,15;64,60;Dinheiro;Balcão;4,4;4
100402;22/05/2025;Recife Antigo;Bebida gelada;Cold brew;1;14,25;14,25;Crédito;Delivery;4,7;5
100340;25/01/2025;Boa Viagem;Bebida quente;Cappuccino;4;13,44;53,76;Débito;App;7,3;4
100365;17/03/2025;Espinheiro;Salgado;Coxinha;4;9,50;38,00;Crédito;App;6,3;5
100023;11/06/2025;Boa Viagem;Bebida gelada;Água de coco;2;8,96;17,92;Pix;Balcão;8,1;
100345;25/05/2025;Espinheiro;Bebida quente;Café expresso;1;6,50;6,50;Crédito;App;7,8;4
100676;15/06/2025;Espinheiro;Bebida quente;Chá artesanal;1;9,00;9,00;Crédito;Balcão;7,6;5
101183;02/02/2025;Casa forte;Bebida gelada;Cold brew;1;15,00;15,00;Pix;Delivery;8,1;4
100334;25/01/2025;Casa Forte;Bebida quente;Café expresso;2;6,50;13,00;Débito;Balcão;3,6;5
100310;29/03/2025;Casa Forte;Bebida quente;Latte;2;13,50;27,00;Dinheiro;Balcão;7,9;4
101162;30/05/2025;Boa Viagem;Bebida quente;Chá artesanal;2;10,08;20,16;Crédito;Balcão;8,5;3
100640;15/05/2025;Recife Antigo;Salgado;Tapioca;1;13,30;13,30;Débito;Balcão;9,9;4
100353;14/04/2025;Boa Viagem;Bebida quente;Latte;1;15,12;15,12;Crédito;App;6,7;5
100735;07/05/2025;boa viagem;Bebida quente;Cappuccino;1;13,44;13,44;Pix;App;8,5;4
101194;08/06/2025;Espinheiro;Bebida quente;Chá artesanal;1;9,00;9,00;Crédito;App;5,8;5
100240;31/05/2025;Boa Viagem;Bebida quente;Chá artesanal;4;10,08;40,32;Crédito;Balcão;12,0;4
100666;27/05/2025;Recife Antigo;Bebida quente;Café expresso;4;6,17;24,68;Crédito;Balcão;4,6;4
100318;23/02/2025;Espinheiro;Bebida quente;Chá artesanal;1;9,00;9,00;Pix;Balcão;6,6;4
101047;22/05/2025;Espinheiro;Doce;Cartola;3;17,00;51,00;Dinheiro;Balcão;7,5;4
100262;26/02/2025;Espinheiro;Doce;Cartola;1;17,00;17,00;Pix;App;6,1;5
100098;22/01/2025;Casa Forte;Bebida quente;Café expresso;3;6,50;19,50;Pix;Balcão;8,0;4
100167;27/05/2025;Casa Forte;Bebida quente;Chá artesanal;4;9,00;36,00;Pix;Balcão;8,7;4
100496;20/03/2025;Casa Forte;Salgado;Sanduíche natural;1;19,00;19,00;Crédito;Balcão;10,0;5
100725;08/01/2025;Espinheiro;Bebida quente;Café expresso;2;6,50;13,00;Pix;Delivery;2,8;4
100275;13/03/2025;Espinheiro;Bebida quente;Café expresso;1;6,50;6,50;Dinheiro;Balcão;4,6;5
100089;01/04/2025;Casa Forte;Bebida gelada;Suco de caju;4;11,00;44,00;Crédito;Balcão;8,9;3
100714;24/05/2025;Boa Viagem;Bebida gelada;Cold brew;1;16,80;16,80;Crédito;Balcão;4,7;3
100515;01/02/2025;Casa Forte;Salgado;Tapioca;4;14,00;56,00;Pix;Balcão;7,7;5
101172;16/02/2025;Boa Viagem;Bebida quente;Café expresso;4;7,28;29,12;Débito;Balcão;8,1;4
100331;06/02/2025;Boa Viagem;Bebida quente;Café expresso;2;7,28;14,56;Débito;Balcão;8,1;5
100982;15/05/2025;Recife Antigo;Salgado;Tapioca;1;13,30;13,30;Crédito;App;5,3;4
100433;01/06/2025;Boa Viagem;Bebida quente;Latte;3;15,12;45,36;Pix;Balcão;5,3;5
101170;13/03/2025;Espinheiro;Bebida gelada;Água de coco;1;8,00;8,00;Crédito;Delivery;4,5;4
101039;24/01/2025;Casa Forte;Bebida gelada;Suco de caju;4;11,00;44,00;Crédito;Balcão;7,6;2
100486;28/03/2025;Boa Viagem;Doce;Cartola;;19,04;38,08;Pix;App;4,2;5
100658;18/04/2025;Boa Viagem;Salgado;Coxinha;2;10,64;21,28;Débito;Balcão;8,4;5
101004;25/04/2025;Espinheiro;Bebida quente;Chá artesanal;2;9,00;18,00;Dinheiro;Balcão;4,6;4
100531;09/05/2025;Recife Antigo;Bebida quente;Café expresso;2;6,17;12,34;Crédito;App;8,2;4
100840;03/01/2025;Espinheiro;Bebida gelada;Água de coco;3;8,00;24,00;Pix;App;4,7;3
101053;26/01/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Crédito;Delivery;8,0;4
100260;27/01/2025;Boa Viagem;Bebida quente;Cappuccino;1;13,44;13,44;Débito;App;11,0;4
100810;01/01/2025;Casa Forte;Bebida gelada;Suco de caju;2;11,00;22,00;Crédito;Balcão;8,0;5
100305;25/03/2025;Espinheiro;Bebida quente;Chá artesanal;1;9,00;9,00;Pix;Balcão;8,6;
100876;13/03/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Dinheiro;Delivery;4,1;5
101139;03/05/2025;Recife Antigo;Doce;Bolo de rolo (fatia);3;15,20;45,60;Dinheiro;Balcão;2,8;5
100702;29/01/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Crédito;Delivery;7,0;4
100771;13/04/2025;Espinheiro;Bebida quente;Cappuccino;2;12,00;24,00;Pix;Delivery;6,7;3
101153;28/01/2025;Recife Antigo;Doce;Cartola;1;16,15;16,15;Pix;Delivery;3,5;4
100196;19/04/2025;Recife Antigo;Bebida quente;Café expresso;4;6,17;24,68;Débito;Balcão;10,7;5
100140;30/03/2025;Boa Viagem;Bebida gelada;Suco de caju;;12,32;12,32;Crédito;Delivery;6,3;4
100594;02/01/2025;Boa Viagem;Bebida quente;Café expresso;3;7,28;21,84;Pix;Balcão;7,6;5
100122;16/01/2025;Casa Forte;Bebida quente;Café expresso;1;6,50;6,50;Pix;App;6,4;4
100494;24/05/2025;Boa Viagem;Doce;Cookie;4;9,52;38,08;Débito;Balcão;10,1;5
100821;19/04/2025;boa viagem;Salgado;Pão de queijo;2;7,84;15,68;Dinheiro;App;8,1;5
100110;24/03/2025;Casa Forte;Bebida quente;Cappuccino;1;12,00;12,00;Dinheiro;Balcão;9,3;3
100084;05/01/2025;Boa Viagem;Bebida quente;Cappuccino;2;13,44;26,88;Pix;App;5,3;5
100962;25/01/2025;Casa Forte;Bebida quente;Café expresso;3;6,50;19,50;Débito;App;;4
100513;21/02/2025;Recife Antigo;Bebida gelada;Cold brew;1;14,25;14,25;Crédito;Balcão;8,2;4
100691;12/06/2025;Casa Forte;Bebida quente;Chá artesanal;4;9,00;36,00;Pix;Balcão;4,4;4
100482;17/04/2025;Espinheiro;Bebida quente;Cappuccino;1;12,00;12,00;Crédito;App;4,9;4
101144;17/03/2025;Espinheiro;Salgado;Sanduíche natural;3;19,00;57,00;Crédito;Balcão;9,2;4
100985;16/06/2025;Recife Antigo;Bebida quente;Café expresso;1;6,17;6,17;Pix;Balcão;6,2;3
100611;29/04/2025;Espinheiro;Doce;Cookie;1;8,50;8,50;Pix;Balcão;8,7;
100793;15/01/2025;Casa Forte;Bebida gelada;Frappê;1;18,00;18,00;Crédito;Delivery;8,9;4
100074;11/01/2025;Boa Viagem;Bebida quente;Chá artesanal;2;10,08;20,16;Crédito;Balcão;5,1;5
101197;29/04/2025;Espinheiro;Salgado;Pão de queijo;2;7,00;14,00;Pix;Balcão;6,7;5
101042;29/04/2025;BOA VIAGEM;Bebida quente;Café expresso;4;7,28;29,12;Pix;Balcão;9,1;4
100926;30/01/2025;Espinheiro;Bebida gelada;Frappê;1;18,00;18,00;Pix;App;7,5;5
100273;18/04/2025;Boa Viagem;Bebida quente;Cappuccino;2;13,44;26,88;Crédito;Balcão;4,0;4
100791;16/03/2025;Casa Forte;Salgado;Sanduíche natural;;19,00;19,00;Crédito;Balcão;10,6;3
100396;30/05/2025;Casa Forte;Doce;Brownie;4;12,50;50,00;Crédito;App;7,9;5
100154;20/01/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Débito;App;4,5;4
100109;13/06/2025;Espinheiro;Salgado;Coxinha;2;9,50;19,00;Pix;Balcão;7,7;3
100191;13/02/2025;Boa Viagem;Bebida quente;Café expresso;2;7,28;14,56;Dinheiro;Balcão;5,0;5
100797;31/01/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Pix;Balcão;6,5;4
101171;14/05/2025;Recife Antigo;Salgado;Sanduíche natural;1;18,05;18,05;;Delivery;10,0;4
100187;18/01/2025;Boa Viagem;Salgado;Sanduíche natural;1;21,28;21,28;Crédito;Balcão;7,3;4
100050;06/02/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Dinheiro;Delivery;9,4;4
100038;10/02/2025;Espinheiro;Bebida quente;Latte;4;13,50;54,00;Pix;Balcão;2,9;4
100418;06/02/2025;Boa Viagem;Bebida quente;Latte;2;15,12;30,24;Pix;Balcão;5,3;5
101147;25/05/2025;Espinheiro;Bebida gelada;Cold brew;1;15,00;15,00;Pix;App;8,5;5
100208;23/01/2025;Casa Forte;Bebida quente;Latte;1;13,50;13,50;Débito;Balcão;6,1;5
100375;27/01/2025;Espinheiro;Bebida quente;Cappuccino;2;12,00;24,00;Crédito;Delivery;6,1;3
100463;24/02/2025;Recife Antigo;Bebida gelada;Suco de caju;1;10,45;10,45;Dinheiro;Balcão;7,3;5
100470;15/03/2025;Espinheiro;Bebida quente;Chá artesanal;2;9,00;18,00;Débito;Balcão;2,8;5
100517;15/05/2025;Casa Forte;Bebida quente;Latte;2;13,50;27,00;Pix;Balcão;7,2;4
100075;21/02/2025;Recife Antigo;Bebida quente;Chá artesanal;1;8,55;8,55;Pix;App;3,0;3
100910;19/05/2025;Espinheiro;Bebida quente;Cappuccino;1;12,00;12,00;Débito;App;3,3;5
100248;09/03/2025;Casa Forte;Bebida quente;Latte;3;13,50;40,50;Débito;App;7,2;5
100559;31/03/2025;Boa Viagem;Bebida quente;Cappuccino;3;13,44;40,32;Crédito;Delivery;4,8;5
100302;07/04/2025;Recife Antigo;Bebida gelada;Suco de caju;1;10,45;10,45;Pix;App;7,3;4
100582;19/01/2025;Boa Viagem;Bebida quente;Latte;2;15,12;30,24;Débito;Balcão;5,0;4
100899;05/04/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Pix;Balcão;7,9;5
101049;15/02/2025;Recife Antigo;Bebida quente;Cappuccino;1;11,40;11,40;Crédito;Balcão;6,0;5
100335;22/04/2025;Espinheiro;Bebida gelada;Suco de caju;2;11,00;22,00;Dinheiro;Balcão;8,5;5
100737;24/02/2025;Recife Antigo;Bebida quente;Cappuccino;1;11,40;11,40;Pix;Delivery;6,3;5
100798;12/05/2025;Espinheiro;Bebida quente;Café expresso;1;6,50;6,50;Crédito;App;4,7;
100011;17/06/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Crédito;Balcão;5,6;3
100694;14/06/2025;Boa Viagem;Salgado;Coxinha;2;10,64;21,28;Pix;Balcão;10,9;4
100750;16/02/2025;Casa Forte;Salgado;Pão de queijo;2;7,00;14,00;Débito;App;6,0;4
100485;17/03/2025;Casa Forte;Bebida quente;Latte;1;13,50;13,50;Crédito;Balcão;4,9;4
100462;21/06/2025;Espinheiro;Salgado;Sanduíche natural;2;19,00;38,00;Pix;Balcão;5,8;3
100538;31/01/2025;Boa Viagem;Bebida quente;Cappuccino;3;13,44;40,32;Pix;Delivery;3,9;
100627;16/01/2025;Boa Viagem;Bebida gelada;Cold brew;3;16,80;50,40;Pix;Balcão;4,3;4
100281;02/02/2025;Recife Antigo;Bebida quente;Chá artesanal;2;8,55;17,10;Pix;Balcão;9,2;5
100253;15/02/2025;Boa Viagem;Bebida gelada;Cold brew;1;16,80;16,80;Pix;Balcão;;4
100707;23/05/2025;Espinheiro;Bebida quente;Chá artesanal;1;9,00;9,00;Pix;Balcão;5,1;4
100034;27/03/2025;boa viagem;Bebida quente;Cappuccino;1;13,44;13,44;Pix;Balcão;8,0;5
101031;11/05/2025;Espinheiro;Bebida gelada;Cold brew;4;15,00;60,00;;Delivery;3,1;5
100223;22/06/2025;Recife Antigo;Doce;Brownie;1;11,88;11,88;Débito;Delivery;8,1;4
100577;17/04/2025;Recife Antigo;Bebida quente;Cappuccino;1;11,40;11,40;Débito;Balcão;6,7;5
100672;30/06/2025;Recife Antigo;Bebida quente;Chá artesanal;1;8,55;8,55;Pix;Balcão;7,0;4
100813;17/04/2025;Espinheiro;Bebida gelada;Frappê;2;18,00;36,00;Pix;Balcão;6,4;5
100219;14/03/2025;Boa Viagem;Salgado;Coxinha;1;10,64;10,64;Pix;Delivery;7,5;3
101196;09/02/2025;Boa Viagem;Bebida quente;Café expresso;2;7,28;14,56;Pix;Delivery;7,9;3
100425;25/05/2025;Espinheiro;Bebida gelada;Suco de caju;3;11,00;33,00;Crédito;Balcão;7,7;4
100369;13/06/2025;Espinheiro;Salgado;Coxinha;1;9,50;9,50;Pix;Balcão;7,3;4
100998;29/06/2025;Boa Viagem;Bebida quente;Chá artesanal;2;10,08;20,16;Dinheiro;Balcão;6,9;5
100069;21/03/2025;Boa Viagem;Bebida gelada;Suco de caju;2;12,32;24,64;Pix;Balcão;5,0;
100128;19/01/2025;Boa Viagem;Salgado;Sanduíche natural;1;21,28;21,28;Dinheiro;Delivery;5,0;4
100580;01/04/2025;Boa Viagem;Bebida quente;Café expresso;3;7,28;21,84;Pix;Balcão;2,3;3
100021;06/03/2025;Boa Viagem;Salgado;Pão de queijo;3;7,84;23,52;Pix;Balcão;;4
100077;01/05/2025;Boa Viagem;Doce;Brownie;2;14,00;28,00;Débito;Delivery;7,0;5
100547;15/01/2025;Casa Forte;Bebida quente;Latte;3;13,50;40,50;Crédito;Balcão;7,1;3
100669;15/03/2025;Boa Viagem;Doce;Cookie;1;9,52;9,52;Pix;Balcão;6,9;5
100748;22/05/2025;Recife Antigo;Bebida quente;Chá artesanal;3;8,55;25,65;Débito;App;5,7;5
100405;08/06/2025;Espinheiro;Bebida gelada;Frappê;2;18,00;36,00;Débito;Delivery;7,6;4
101077;30/03/2025;Espinheiro;Bebida quente;Latte;4;13,50;54,00;Débito;Balcão;10,2;3
100826;19/04/2025;Boa Viagem;Salgado;Coxinha;1;10,64;10,64;Pix;App;8,3;5
100125;31/03/2025;Boa Viagem;Bebida quente;Cappuccino;1;13,44;13,44;Crédito;Balcão;8,7;4
100228;26/04/2025;Espinheiro;Bebida quente;Cappuccino;1;12,00;12,00;Débito;Balcão;;4
100757;18/06/2025;Casa Forte;Bebida quente;Cappuccino;1;12,00;12,00;Débito;App;4,4;5
100042;07/05/2025;Recife Antigo;Salgado;Sanduíche natural;1;18,05;18,05;Crédito;Delivery;7,4;4
100516;27/02/2025;Boa Viagem;Salgado;Tapioca;1;15,68;15,68;Pix;Balcão;7,0;
100889;04/05/2025;Recife Antigo;Bebida quente;Cappuccino;2;11,40;22,80;Crédito;Balcão;4,4;4
